ID,country,name,capacity_el,storage_capacity,zone_el,charge_bid_price,discharge_bid_price
S241GB,GB,Rusholme HEIT,21.24963522,42.49927044,GB,85.40716615,119.7662276
S242GB,GB,Wormald Green HEIT,20.03537035,40.07074071,GB,83.1629825,117.5220439
S243GB,GB,York Farm,16.39257574,18.21397305,GB,73.11352221,107.4725836
S244GB,GB,Northern Powergrid CLNR EES 26,0.212496352,0.424992704,GB,76.0440149,110.4030763
S245GB,GB,Project York,30.35662175,46.14206505,GB,74.1954016,108.554463
S246GB,GB,Centrica and Younicos Roosecote Brigg,29.74948931,14.87474466,GB,63.43177543,97.79083687
S247GB,GB,Gresham House Red Scar,29.74948931,44.92780018,GB,87.77119703,122.1302585
S248GB,GB,Conrad BESS Blackpool,15.17831087,30.35662175,GB,68.28199296,102.6410544
S249GB,GB,Scottish water,0.121426487,0.485705948,GB,69.00374759,103.362809
S250GB,GB,Unit 5 XL Business Park,30.2959085,0,GB,75.19502516,109.5540866
S251GB,GB,Lower Road,6.071324349,3.035662175,GB,60.17890333,94.53796476
S252GB,GB,Arlington  Gipsy Lane,10.92838383,0,GB,80.4544374,114.8134988
S253GB,GB,Manchester,0.13964046,0.13964046,GB,64.90265184,99.26171328
S254GB,GB,Field Oldham,12.1426487,12.1426487,GB,72.007214,106.3662754
S255GB,GB,Greenfield Road,24.2852974,0,GB,68.98232617,103.3413876
S256GB,GB,UKPR Percival Runcorn,12.1426487,12.1426487,GB,77.5495028,111.9085642
S257GB,GB,Orsted Carnegie Road,12.1426487,6.830239893,GB,59.47161522,93.83067666
S258GB,GB,Zenobe Capenhurst,60.71324349,64.96317054,GB,61.66313835,96.02219979
S259GB,GB,Lister Drive Greener Grid Park,30.35662175,0,GB,85.76441105,120.1234725
S260GB,GB,UKPR Vauxhall Ellesmere Port,12.1426487,12.1426487,GB,70.7827735,105.1418349
S261GB,GB,NORTH EAST GRID STORAGE ONE LTD Saltend Battery Storage Facility,12.1426487,12.1426487,GB,75.2297648,109.5888262
S262GB,GB,Pillswood,59.49897862,118.9979572,GB,73.74991732,108.1089788
S263GB,GB,Lakeside energy storage project,60.71324349,121.426487,GB,70.75617454,105.115236
S264GB,GB,SMS Barnsley,24.2852974,0,GB,73.27185691,107.6309183
S265GB,GB,Stairfoot,24.2852974,24.2852974,GB,87.06650454,121.425566
S266GB,GB,Gresham House Thurcroft,30.35662175,45.53493262,GB,70.12054,104.4796014
S267GB,GB,Tiln Farm,15.17831087,30.35662175,GB,81.55506165,115.9141231
S268GB,GB,West Burton Storage,29.74948931,14.87474466,GB,64.74039831,99.09945975
S269GB,GB,Mill Farm Anesco ESB,4.249927044,6.678456784,GB,73.75421245,108.1132739
S270GB,GB,Gresham House Rufford,4.249927044,5.464191914,GB,82.18853109,116.5475925
S271GB,GB,Land at Oxcroft Stocking Ground,0.758915544,0.758915544,GB,88.66322521,123.0222867
S272GB,GB,Buxton BESS,18.21397305,36.4279461,GB,86.95458956,121.313651
S273GB,GB,Hulley,12.1426487,12.1426487,GB,88.22719993,122.5862614
S274GB,GB,Staunch project,12.1426487,1.821397305,GB,64.42049386,98.7795553
S275GB,GB,Cenin,2.42852974,2.914235688,GB,88.61082205,122.9698835
S276GB,GB,UKPR Ashfordby,12.1426487,12.1426487,GB,85.92690015,120.2859616
S277GB,GB,National Grid Enderby Substation,30.2959085,0,GB,60.2041995,94.56326093
S278GB,GB,Bloxwich Battery,24.89242983,28.53522444,GB,81.2978703,115.6569317
S279GB,GB,Gresham House Wolverhampton,3.035662175,4.857059479,GB,71.19415323,105.5532147
S280GB,GB,University of Sheffield Willenhall facility,1.21426487,0.607132435,GB,69.81216597,104.1712274
S281GB,GB,Bustleholme battery storage,30.35662175,60.71324349,GB,82.1393132,116.4983746
S282GB,GB,Sembcorp Midlands battery,72.85589219,72.85589219,GB,69.3202292,103.6792906
S283GB,GB,Project Enderby,30.35662175,60.71324349,GB,67.47574957,101.834811
S284GB,GB,Zenobe Hill Farm,6.071324349,0,GB,78.77518675,113.1342482
S285GB,GB,Rock Farm,12.1426487,12.1426487,GB,71.69018361,106.0492451
S286GB,GB,Coventry battery storage,30.35662175,60.71324349,GB,76.54275839,110.9018198
S287GB,GB,Holes Bay,4.553493262,9.106986524,GB,65.3640221,99.72308353
S288GB,GB,Willoughby BESS,12.1426487,0,GB,88.99063078,123.3496922
S289GB,GB,North Norfolk Business Centre solarplusstorage,3.64279461,7.285589219,GB,88.84121407,123.2002755
S290GB,GB,Briton Ferry BESS,13.17477384,0,GB,88.69312392,123.0521854
S291GB,GB,Tir John BESS,14.38903871,12.1426487,GB,69.37331592,103.7323774
S292GB,GB,Pen y Cymoedd windplusstorage,13.35691357,9.106986524,GB,68.37476672,102.7338282
S293GB,GB,BESS HILL FARM Limited,5.949897862,5.949897862,GB,85.644883,120.0039444
S294GB,GB,North Tawton battery system,18.21397305,0,GB,70.4942995,104.8533609
S295GB,GB,Exeter solar storage,0.607132435,1.21426487,GB,70.62446996,104.9835314
S296GB,GB,Dunkeswell,3.035662175,3.035662175,GB,68.01652755,102.375589
S297GB,GB,BSR WPD RES solarplusstorage,0.18213973,0.18213973,GB,88.45699839,122.8160598
S298GB,GB,RES 15MW Somerset Solar Park,0.18213973,0.406778731,GB,60.84504567,95.20410711
S299GB,GB,South Somerset District Council,18.21397305,18.21397305,GB,88.77061388,123.1296753
S300GB,GB,Rampisham,2.124963522,2.124963522,GB,64.42897217,98.7880336
S301GB,GB,Bourne Farm,0.18213973,0.151783109,GB,85.8354245,120.1944859
S302GB,GB,Blandford Road BESS,15.17831087,30.35662175,GB,67.44137685,101.8004383
S303GB,GB,Dorset South Farm Solar Park,6.071324349,0,GB,59.90874764,94.26780908
S304GB,GB,Hawkers Hill Energy Park,12.1426487,24.2852974,GB,88.12554059,122.484602
S305GB,GB,Gresham House Roundponds,12.1426487,15.78544331,GB,68.14973191,102.5087933
S306GB,GB,Feeder Road,12.1426487,0,GB,73.69316692,108.0522284
S307GB,GB,Hallen Battery Energy Storage System,19.42823792,19.42823792,GB,87.81704092,122.1761024
S308GB,GB,Larks Green solarplusstorage,30.2959085,60.10611106,GB,73.70706728,108.0661287
S309GB,GB,Stonehill Energy Storage,30.2959085,0,GB,64.81156847,99.1706299
S310GB,GB,Brindley Close,3.64279461,0,GB,87.830431,122.1894924
S311GB,GB,Mannington project,21.24963522,36.4279461,GB,78.2115298,112.5705912
S312GB,GB,Cirencester solarplusstorage,16.39257574,30.96375418,GB,88.45446938,122.8135308
S313GB,GB,Minety battery,91.06986524,161.4972277,GB,59.56637133,93.92543277
S314GB,GB,Statera Minety Storage,60.70717217,66.17743541,GB,77.24365839,111.6027198
S315GB,GB,The Rainbows Solar Farm,1.092838383,0.576775813,GB,86.39689622,120.7559577
S316GB,GB,Gresham House Wickham Market,30.35662175,44.92780018,GB,70.1405462,104.4996076
S317GB,GB,SMS Suffolk,30.35662175,0,GB,61.97158061,96.33064205
S318GB,GB,SMS Burwell,30.35662175,34.12084284,GB,78.37713067,112.7361921
S319GB,GB,Cambourne Tesla,0.151783109,0.303566217,GB,59.70196384,94.06102528
S320GB,GB,Ancala,6.799883271,6.799883271,GB,67.68884564,102.0479071
S321GB,GB,Greenfield Road battery storage,24.2852974,24.2852974,GB,78.94145551,113.3005169
S322GB,GB,Project Grendon,30.35662175,60.71324349,GB,84.63825301,118.9973144
S323GB,GB,CHAPELFARM,30.05305553,60.10611106,GB,77.56564624,111.9247077
S324GB,GB,Kentishes Solar Farm,4.067787314,4.067787314,GB,77.06022244,111.4192839
S325GB,GB,Wicken Battery  Milton Keynes,3.035662175,4.52313664,GB,76.81730608,111.1763675
S326GB,GB,Arlington Energy Clayhill,24.2852974,24.2852974,GB,85.07801648,119.4370779
S327GB,GB,Sundon EDF BESS,30.35662175,60.71324349,GB,71.90841672,106.2674782
S328GB,GB,Bumpers Farm Phase,8.074861385,0,GB,68.95530029,103.3143617
S329GB,GB,Peak Gen Power 17 Limited Peak Gen Power,12.1426487,6.071324349,GB,64.62443531,98.98349675
S330GB,GB,Bumpers FarmHEIT,60.10611106,120.2122221,GB,62.58660195,96.94566339
S331GB,GB,Oxford energy hub Pivot Power,30.35662175,30.35662175,GB,84.05110458,118.410166
S332GB,GB,Berkshire Solar Farm,0.151783109,0.151783109,GB,80.80949994,115.1685614
S333GB,GB,Farnham HEIT,12.1426487,24.2852974,GB,78.26595316,112.6250146
S334GB,GB,Westhampnett Solar Farm  storage,2.671382714,2.42852974,GB,64.71703024,99.07609168
S335GB,GB,Bicker Fen formerly Manor Farm,6.071324349,0,GB,75.63794968,109.9970111
S336GB,GB,CONTEGO,20.64250279,41.28500557,GB,67.74899715,102.1080586
S337GB,GB,Potmans Lane,29.74948931,0,GB,88.71009925,123.0691607
S338GB,GB,Glassenbury Battery Storage Limited,30.35662175,23.07103253,GB,85.00333678,119.3623982
S339GB,GB,Zenobe Aylesford,17.60684061,17.60684061,GB,74.80774468,109.1668061
S340GB,GB,Richborough Energy Park,60.71324349,60.71324349,GB,83.9002064,118.2592678
S341GB,GB,fluence UK BESS,34.60654879,34.60654879,GB,80.58286399,114.9419254
S342GB,GB,Field Gerrards Cross,12.1426487,24.2852974,GB,89.16061292,123.5196744
S343GB,GB,Limejump Ltd NBFSC1,1.821397305,1.821397305,GB,82.34717682,116.7062383
S344GB,GB,Limejump Ltd NBB02,2.914235688,2.914235688,GB,78.57686767,112.9359291
S345GB,GB,Tollgate BESS,30.05305553,60.10611106,GB,60.9246321,95.28369354
S346GB,GB,Highview plant,3.035662175,9.106986524,GB,89.41736554,123.776427
S347GB,GB,Green Hedge Energy Barn Limited,5.949897862,5.949897862,GB,87.41096979,121.7700312
S348GB,GB,Port of Tilbury,5.464191914,2.732095957,GB,63.71170198,98.07076342
S349GB,GB,Gresham House Littlebrook,4.857059479,3.64279461,GB,66.56849175,100.9275532
S350GB,GB,CLAY TYE FARM,60.10611106,120.2122221,GB,70.05533726,104.4143987
S351GB,GB,BROADDITCH,6.678456784,13.35691357,GB,69.84073471,104.1997962
S352GB,GB,SOUTH EAST GRID STORAGE TWO LTD Rayleigh Battery Storage Facility,60.71324349,6.557030297,GB,65.73165793,100.0907194
S353GB,GB,Maldon BESS,24.2852974,24.2852974,GB,69.06905875,103.4281202
S354GB,GB,Blackhillock,121.426487,242.852974,GB,79.46557194,113.8246334
S355GB,GB,Kintore project  Fordtown,30.35662175,0,GB,79.09425741,113.4533188
S356GB,GB,Auchteraw BESS,30.35662175,60.71324349,GB,60.64979861,95.00886005
S357GB,GB,Pitkevy BESS,30.35662175,0,GB,67.32176529,101.6808267
S358GB,GB,Shilton Lane,24.2852974,48.57059479,GB,89.04077617,123.3998376
S359GB,GB,Neilston Greener Grid Park,30.35662175,0,GB,83.13761509,117.4966765
S360GB,GB,Cathkin BESS,30.35662175,0,GB,63.32292794,97.68198938
S361GB,GB,Broxburn BESS,30.35662175,60.71324349,GB,87.54379451,121.9028559
S362GB,GB,Kilmarnock South BESS,182.1397305,364.279461,GB,65.85044231,100.2095037
S363GB,GB,Coalburn Battery,303.5662175,0,GB,81.24463734,115.6036988
S364GB,GB,Coylton Greener Grid Park,30.35662175,68.60596515,GB,63.46255064,97.82161208
S365GB,GB,Eccles BESS,242.852974,485.7059479,GB,80.73699568,115.0960571
S366GB,GB,Stranoch,12.1426487,0,GB,74.04902257,108.408084
S367GB,GB,Ryton BESS formerly Newcastle energy storage,44.92780018,89.85560037,GB,81.35793857,115.717
S368GB,GB,Burwell solar farm,30.35662175,60.71324349,GB,71.87948954,106.238551
S369GB,GB,Semcorp capacity,91.06986524,182.1397305,GB,83.26226301,117.6213244
S370GB,GB,Scurf Dyke,4.857059479,9.714118959,GB,88.81828236,123.1773438
S371GB,GB,Osbaldwick BESS,30.35662175,0,GB,81.38299705,115.7420585
S372GB,GB,Ferrybridge BESS,91.06986524,182.1397305,GB,71.98198482,106.3410463
S373GB,GB,Bradford West Substation BESS,30.2959085,0,GB,85.60809724,119.9671587
S374GB,GB,Whitebirk battery storage,30.35662175,30.35662175,GB,69.32200942,103.6810709
S375GB,GB,The Glowhouse,3.035662175,0,GB,70.29854513,104.6576066
S376GB,GB,Project Bradford West,52.82052184,105.6410437,GB,84.20031696,118.5593784
S377GB,GB,Elland,30.35662175,60.71324349,GB,61.24673439,95.60579583
S378GB,GB,Monk Fryston BESS,194.2823792,388.5647584,GB,60.66377346,95.0228349
S379GB,GB,Royle Barn Road plant,24.2852974,0,GB,67.5970395,101.9561009
S380GB,GB,Moston Vale,6.071324349,0,GB,69.48182551,103.8408869
S381GB,GB,Welkin Road plant,16.69614196,0,GB,77.53296231,111.8920237
S382GB,GB,Capenhurst Lane,34.60654879,0,GB,86.63157924,120.9906407
S383GB,GB,Fiddlers Ferry project,91.06986524,182.1397305,GB,64.09402826,98.4530897
S384GB,GB,Brigg Energy storage,30.35662175,60.71324349,GB,84.27169884,118.6307603
S385GB,GB,Trondheim Way Battery,48.57059479,48.57059479,GB,65.32700259,99.68606402
S386GB,GB,Cellarhead project,212.4963522,423.7784396,GB,87.57695221,121.9360137
S387GB,GB,Anesco Green Hedge Breach Farm,24.2852974,24.2852974,GB,85.74826469,120.1073261
S388GB,GB,Ocker Hill BESS,34.60654879,100.1768518,GB,78.31032768,112.6693891
S389GB,GB,Gore Street Enderby,34.60654879,0,GB,76.04924246,110.4083039
S390GB,GB,Lapwing Battery Storage,151.7831087,0,GB,61.51230386,95.8713653
S391GB,GB,Breach Farm solarplusstorage,30.35662175,60.71324349,GB,78.61656547,112.9756269
S392GB,GB,Hornsea Project Three Zone 4  Battery,182.1397305,364.279461,GB,74.06693025,108.4259917
S393GB,GB,Halesworth BESS,30.35662175,0,GB,82.38753237,116.7465938
S394GB,GB,Bramford battery storage,34.60654879,69.21309758,GB,87.26028092,121.6193424
S395GB,GB,Woburn Road BESS,7.285589219,14.57117844,GB,62.67518132,97.03424276
S396GB,GB,Sundon Foresight BESS,30.05305553,0,GB,65.96729762,100.3263591
S397GB,GB,Basildon BESS,16.99970818,33.99941636,GB,66.50220517,100.8612666
S398GB,GB,Loudwater BESS,24.2852974,39.46360827,GB,72.63269169,106.9917531
S399GB,GB,Upton Lane BESS,30.35662175,60.71324349,GB,73.99618065,108.3552421
S400GB,GB,Bramley BESS,60.71324349,157.8544331,GB,74.44965283,108.8087143
S401GB,GB,Braintree Battery Storage,34.60654879,0,GB,65.03096133,99.39002277
S402GB,GB,Sheaf Energy Park BESS,151.1759763,226.7639644,GB,78.48432065,112.8433821
S403GB,GB,Cuxton BESS,30.05305553,30.05305553,GB,87.61089603,121.9699575
S404GB,GB,Thurrock Battery,182.1397305,182.1397305,GB,60.33474886,94.69381029
S405GB,GB,Coryton Energy Park,6.678456784,13.35691357,GB,87.21619647,121.5752579
S406GB,GB,Land off Queenborough Road,24.2852974,0,GB,59.72453358,94.08359502
S407GB,GB,Cleve Hill Solar  Project Fortress solarplusstorage,91.06986524,182.1397305,GB,59.60543957,93.96450101
S408GB,GB,Whitehouse Farm energy barn,24.2852974,24.2852974,GB,81.33258852,115.69165
S409GB,GB,Uskmouth,139.64046,279.2809201,GB,74.94584004,109.3049015
S410GB,GB,Field Newport,12.1426487,24.2852974,GB,80.35790051,114.7169619
S411GB,GB,Alveston,6.071324349,14.57117844,GB,69.32645299,103.6855144
S412GB,GB,Project Melksham,60.71324349,60.71324349,GB,89.29705204,123.6561135
S413GB,GB,Swindon BESS,7.285589219,14.57117844,GB,78.30272239,112.6617838
S414GB,GB,Sandridge Solar plus battery Storage,30.35662175,0,GB,79.38565422,113.7447157
S415GB,GB,Midsomer Norton BESS,3.64279461,7.285589219,GB,76.5640777,110.9231391
S416GB,GB,Taunton BESS,30.35662175,60.71324349,GB,66.69697909,101.0560405
S417GB,GB,Indian Queens battery storage,28.83879066,60.71324349,GB,80.40630755,114.765369
S418GB,GB,Hollandmey,9.106986524,0,GB,76.07858166,110.4376431
S419GB,GB,Chleansaid Dalnessie Estate,12.1426487,0,GB,75.73967297,110.0987344
S420GB,GB,Clayford Energy Storage,30.35662175,0,GB,70.61518604,104.9742475
S421GB,GB,Bunloinn,3.035662175,0,GB,83.76092494,118.1199864
S422GB,GB,Strathruddie solarplusstorage,12.1426487,0,GB,77.68504893,112.0441104
S423GB,GB,Dunmill Energy Storage,30.2959085,0,GB,74.54949686,108.9085583
S424GB,GB,Tealing BESS,60.71324349,0,GB,79.93873545,114.2977969
S425GB,GB,Dunfermline solarplusstorage,12.1426487,0,GB,82.09795005,116.4570115
S426GB,GB,Devilla Energy Storage,303.5662175,607.1324349,GB,72.58486949,106.9439309
S427GB,GB,Smeaton BESS,138.4261952,276.8523903,GB,60.98143925,95.34050069
S428GB,GB,Burnbank BESS,18.21397305,36.4279461,GB,82.63700584,116.9960673
S429GB,GB,Whitehill Energy Storage,121.426487,0,GB,66.13508056,100.494142
S430GB,GB,Auchentiber BESS,424.9927044,0,GB,63.2671574,97.62621884
S431GB,GB,Dalmarnock Battery Storage Facility,24.2852974,3.64279461,GB,89.1220648,123.4811262
S432GB,GB,Coalburn Battery,607.1324349,0,GB,80.8444428,115.2035042
S433GB,GB,Loch Fergus Farm,24.2852974,24.2852974,GB,82.52166536,116.8807268
S434GB,GB,Blackdyke Farm Energy Storage,242.852974,485.7059479,GB,64.24100088,98.60006232
S435GB,GB,Lemington BESS,30.35662175,0,GB,69.86204317,104.2211046
S436GB,GB,Newburn Bridge Road,60.71324349,0,GB,85.84759376,120.2066552
S437GB,GB,Yorkshire BESS,60.10611106,0,GB,64.28060701,98.63966845
S438GB,GB,Fanny House Farm Energy Storage,570.7044888,1141.408978,GB,80.68442736,115.0434888
S439GB,GB,Greener Grid Park and Soay Solar Farm,63.14177323,0,GB,73.39284008,107.7519015
S440GB,GB,Little Crow solarplusstorage,54.64191914,54.64191914,GB,83.4562382,117.8152996
S441GB,GB,Burley BESS,36.4279461,0,GB,73.80522674,108.1642882
S442GB,GB,Kirkhaw Lane Battery Storage,19.42823792,19.42823792,GB,67.57563585,101.9346973
S443GB,GB,Common Farm Solar Energy Park,30.35662175,0,GB,86.12305344,120.4821149
S444GB,GB,Trafford Low Carbon Energy Park,631.4177323,1262.835465,GB,79.47427277,113.8333342
S445GB,GB,Capenhurst Aura Power,60.71324349,242.852974,GB,65.39047124,99.74953268
S446GB,GB,Carrog BESS,200.3537035,400.7074071,GB,60.29803388,94.65709532
S447GB,GB,Pentir Energy Storage Project,34.60654879,138.4261952,GB,65.31102569,99.67008713
S448GB,GB,Myttons,30.35662175,0,GB,70.66552925,105.0245907
S449GB,GB,Garn Fach,30.35662175,30.35662175,GB,78.89987271,113.2589342
S450GB,GB,Norwich BESS,69.21309758,138.4261952,GB,78.23479134,112.5938528
S451GB,GB,Kings Lynn BESS,30.35662175,0,GB,81.91745114,116.2765126
S452GB,GB,Staploe BESS,60.71324349,0,GB,74.18659485,108.5456563
S453GB,GB,Sellindge BESS,30.2959085,60.71324349,GB,64.26280367,98.62186511
S454GB,GB,Root power Caterham BESS,7.285589219,29.14235688,GB,66.86919086,101.2282523
S455GB,GB,Iron Acton BESS,60.10611106,60.10611106,GB,71.71925061,106.078312
S456GB,GB,Catsbrain Farm BESS,18.21397305,0,GB,72.28339275,106.6424542
S457GB,GB,Shaftesbury Energy Park,60.71324349,121.426487,GB,79.12011489,113.4791763
S458GB,GB,Chickerell BESS,242.852974,1457.117844,GB,69.61451052,103.973572
S459GB,GB,Junction 27 Energy Hub BESS,242.852974,0,GB,81.30814401,115.6672055
S460GB,GB,Statera Exeter BESS,176.0684061,1056.410437,GB,76.67431171,111.0333732
S461GB,GB,Pond Energy Park,121.426487,242.852974,GB,84.24954669,118.6086081
S462GB,GB,Corshellach energy storage project,30.2959085,0,GB,59.82174767,94.18080911
S463GB,GB,Drum Farm,30.35662175,0,GB,63.59066016,97.9497216
S464GB,GB,Blackhillock,60.71324349,121.426487,GB,84.49084723,118.8499087
S465GB,GB,Rothienorman,30.35662175,30.35662175,GB,75.93530254,110.294364
S466GB,GB,Green battery complex,485.7059479,971.4118959,GB,84.01498763,118.3740491
S467GB,GB,project Overhill,30.35662175,66.78456784,GB,88.65948323,123.0185447
S468GB,GB,Kintore Energy Storage Project,182.1397305,0,GB,64.38014211,98.73920355
S469GB,GB,Kintore BESS,30.2959085,121.183634,GB,62.37393065,96.73299209
S470GB,GB,Aberdeen storage  Dyce,18.21397305,0,GB,78.29698058,112.656042
S471GB,GB,Forfar Battery,6.071324349,10.92838383,GB,72.23691926,106.5959807
S472GB,GB,Fithie Energy Park,849.9854089,1699.970818,GB,82.02893401,116.3879954
S473GB,GB,Stanley WTW BESS,41.89213801,0,GB,64.98698213,99.34604357
S474GB,GB,Abernethy BESS,39.46360827,78.92721654,GB,72.970756,107.3298174
S475GB,GB,Lochend,6.071324349,0,GB,63.24433954,97.60340098
S476GB,GB,Arenko South Gyle II,12.08193546,18.12290318,GB,82.16485429,116.5239157
S477GB,GB,Templeton Road BESS,30.2959085,0,GB,71.39142166,105.7504831
S478GB,GB,Arenko South Gyle,30.35662175,30.35662175,GB,63.33514671,97.69420815
S479GB,GB,Laighpark WWTW BESS,41.89213801,0,GB,70.13106385,104.4901253
S480GB,GB,Linwood WWPS BESS,41.89213801,0,GB,83.32298078,117.6820422
S481GB,GB,Learielaw Farm,18.1532598,0,GB,72.77420734,107.1332688
S482GB,GB,Limavady BESS,45.53493262,91.06986524,GB,84.10434079,118.4634022
S483GB,GB,Killymallaght BESS,30.35662175,0,GB,74.31375904,108.6728205
S484GB,GB,AES Northern Ireland array,54.64191914,27.32095957,GB,64.20672139,98.56578283
S485GB,GB,Derrymeen BESS,60.71324349,121.426487,GB,63.31000898,97.66907042
S486GB,GB,Holmston,30.35662175,0,GB,82.74020932,117.0992708
S487GB,GB,Dersalloch windplusstorage,18.21397305,60.71324349,GB,73.32479065,107.6838521
S488GB,GB,Quantans Hill windplusstorage Power plant Wind project,30.35662175,60.71324349,GB,88.54758354,122.906645
S489GB,GB,Troston Troston Loch,12.1426487,0,GB,65.2838766,99.64293803
S490GB,GB,Whiteneuk,30.35662175,60.71324349,GB,73.29028438,107.6493458
S491GB,GB,Eccles Coldstream Substation BESS,30.35662175,0,GB,59.60379543,93.96285687
S492GB,GB,Harker Battery Storage,30.35662175,0,GB,80.11704521,114.4761066
S493GB,GB,Highfield Energy Park,7.589155437,0,GB,79.24584231,113.6049038
S494GB,GB,Sleekburn BESS,18.21397305,36.4279461,GB,80.48117332,114.8402348
S495GB,GB,North Tyneside BESS,60.71324349,0,GB,63.06608839,97.42514983
S496GB,GB,Spennymoor Greener Grid Park,121.426487,0,GB,62.11054786,96.4696093
S497GB,GB,Durham Gresham House,23.07103253,46.14206505,GB,72.4923172,106.8513786
S498GB,GB,Spennymoor,60.65253025,121.426487,GB,84.92689436,119.2859558
S499GB,GB,Porth Wen Solarplusstorage,30.35055042,30.2959085,GB,71.40544339,105.7645048
S500GB,GB,Penwortham II,34.60654879,0,GB,75.989829,110.3488904
S501GB,GB,Gresham Lister Drive,30.35662175,60.71324349,GB,77.07147848,111.4305399
S502GB,GB,Liverpool BESS,12.1426487,0,GB,66.83395757,101.193019
S503GB,GB,Legacy ESS,242.852974,0,GB,68.58803004,102.9470915
S504GB,GB,Cheshire BESS,7.285589219,29.14235688,GB,75.01472893,109.3737904
S505GB,GB,Sizing John,34.60654879,83.4807098,GB,89.27035126,123.6294127
S506GB,GB,Pulse Manchester BESS,43.71353531,0,GB,80.069154,114.4282154
S507GB,GB,Lancashire BESS  Middleton,121.426487,0,GB,79.49106691,113.8501283
S508GB,GB,Innova Marsh Lane BESS,18.21397305,0,GB,86.09061961,120.4496811
S509GB,GB,Derbyshire,30.35662175,0,GB,80.01696503,114.3760265
S510GB,GB,Newton Wood Farm,30.2959085,0,GB,88.73853678,123.0975982
S511GB,GB,Staythorpe battery energy storage system,218.5676766,437.1353531,GB,61.07670351,95.43576495
S512GB,GB,Vicarage Drove Energy Centre,12.44621492,0,GB,63.80633738,98.16539882
S513GB,GB,SSE Staythorpe BESS,182.1397305,0,GB,71.74376891,106.1028303
S514GB,GB,West Burton C,303.5662175,607.1324349,GB,67.49459769,101.8536591
S515GB,GB,Gresham House Thurcroft,81.96287871,163.9257574,GB,73.62058531,107.9796467
S516GB,GB,Low Carbon Lincolnshire Gate Burton,0,0,GB,82.69555276,117.0546142
S517GB,GB,Monets Garden,30.35662175,60.71324349,GB,68.97553091,103.3345923
S518GB,GB,Magnora BESS,97.14118959,121.426487,GB,78.99338322,113.3524447
S519GB,GB,Almholme Energy Hub,622.3107458,0,GB,70.29124629,104.6503077
S520GB,GB,Mauxhall Farm,15.17831087,0,GB,80.26630207,114.6253635
S521GB,GB,Driffield solarplusstorage,16.99970818,16.99970818,GB,75.78472071,110.1437821
S522GB,GB,Malton BESS,16.99970818,33.99941636,GB,63.18533744,97.54439887
S523GB,GB,Bicker Fen 1 ,728.5589219,1457.117844,GB,81.97608712,116.3351486
S524GB,GB,Spalding,333.9228392,667.8456784,GB,84.3996931,118.7587545
S525GB,GB,Walpole BESS,60.71324349,121.426487,GB,60.67093143,95.02999287
S526GB,GB,Flag Fen Battery Storage,30.35662175,0,GB,68.66975501,103.0288165
S527GB,GB,Barnsdale,24.2852974,48.57059479,GB,67.11963468,101.4786961
S528GB,GB,Whatton BESS,36.4279461,0,GB,75.7912168,110.1502782
S529GB,GB,Normanton Energy Reserve,303.5662175,607.1324349,GB,79.21102073,113.5700822
S530GB,GB,Hydes Lane Hinckley,30.05305553,60.10611106,GB,70.32386013,104.6829216
S531GB,GB,Hams Hall,212.4963522,1062.481761,GB,76.47663476,110.8356962
S532GB,GB,Great Oaks Renewable Energy Park,12.1426487,0,GB,89.1615129,123.5205743
S533GB,GB,Stargoose solarplusstorage,30.35662175,0,GB,70.86308166,105.2221431
S534GB,GB,Stafford  Aberdeen BESS,54.64191914,0,GB,81.88652271,116.2455841
S535GB,GB,Wolves West BESS,30.35662175,0,GB,65.97050876,100.3295702
S536GB,GB,Cheadle Battery Energy Storage,24.2852974,0,GB,62.32268522,96.68174665
S537GB,GB,FRV Midlands,60.71324349,0,GB,82.40324805,116.7623095
S538GB,GB,Bramford BESS,60.71324349,0,GB,71.10979878,105.4688602
S539GB,GB,Octopus Midlands battery,303.5662175,607.1324349,GB,77.07672007,111.4357815
S540GB,GB,Whitecross,10.92838383,0,GB,59.98992108,94.34898252
S541GB,GB,Perserverance Road,12.1426487,0,GB,85.84296268,120.2020241
S542GB,GB,Project Grendon,30.35662175,60.71324349,GB,70.35295887,104.7120203
S543GB,GB,Ib Vogt Storage plus Solar  Unit 37,176.0684061,0,GB,60.70188861,95.06095005
S544GB,GB,Greybarn solar plus Battery farm,63.14177323,0,GB,71.48528882,105.8443503
S545GB,GB,Ardleigh Road BESS,30.35662175,0,GB,61.89062857,96.24969001
S546GB,GB,Lawford Substation BESS,30.35662175,0,GB,65.30525643,99.66431787
S547GB,GB,Thames Intergen Gateway Energy Centre,273.2095957,546.4191914,GB,86.27289159,120.631953
S548GB,GB,Essex Anesco battery,30.35662175,0,GB,68.46543898,102.8245004
S549GB,GB,Rye common,60.10611106,120.2122221,GB,65.92996936,100.2890308
S550GB,GB,Warley BESS,34.60654879,0,GB,66.96280328,101.3218647
S551GB,GB,Oaklands Farm solarplusstorage,22.76746631,0,GB,69.80350504,104.1625665
S552GB,GB,Kent BESS,30.35662175,60.71324349,GB,75.96618798,110.3252494
S553GB,GB,Project Lion,151.7831087,0,GB,64.66127088,99.02033232
S554GB,GB,Ib Vogt Storage plus Solar  Unit,54.64191914,0,GB,85.50869387,119.8677553
S555GB,GB,Leighton Buzzard solarplusstorage,24.2852974,48.57059479,GB,68.08920002,102.4482615
